"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"85","#bibleverse Download android bible app and customize your reading option - https://t.co/ZVRHKIMkEZ   https://t.co/eyEbcqjzro   #nzes2015",FALSE,0,NA,2015-11-19 08:30:43,FALSE,NA,"667258692232876032",NA,"<a href=""http://erased9082449.com"" rel=""nofollow"">erased9082449</a>","yogeshthakkartp",0,FALSE,FALSE,NA,NA
"86","#bibleverse Download android bible app and favourite your verses - https://t.co/pvE3FZ8hjm     https://t.co/oEOlZHJKTp    #nzes2015",FALSE,0,NA,2015-11-19 08:24:36,FALSE,NA,"667257152281538560",NA,"<a href=""http://erased9082446.com"" rel=""nofollow"">erased9082446</a>","mrunaldesaitp",0,FALSE,FALSE,NA,NA
"87","#bibleverse Download android bible app with daily verses of the day - https://t.co/ZVRHKIMkEZ   https://t.co/LfKViGl86e   #nzes2015",FALSE,0,NA,2015-11-19 08:18:44,FALSE,NA,"667255672849870849",NA,"<a href=""http://erased9082449.com"" rel=""nofollow"">erased9082449</a>","yogeshthakkartp",0,FALSE,FALSE,NA,NA
"88","#bibleverse Download ios bible app and favourite your verses - https://t.co/Y7l0h9qq4N  https://t.co/Xt9LByz3NN   #nzes2015",FALSE,0,NA,2015-11-19 08:18:29,FALSE,NA,"667255610551865344",NA,"<a href=""http://eldoradocreation.com"" rel=""nofollow"">New Bible with audio option 1</a>","holy_bible_read",0,FALSE,FALSE,NA,NA
"89","@OliviaRata Thank you! Congrats to you too for your outstanding presentation award!  Was a great talk! #nzes2015",FALSE,6,"OliviaRata",2015-11-19 08:14:56,FALSE,"667179714621014017","667254717982969860","2171877608","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annamh_nz",1,FALSE,FALSE,NA,NA
"90","#bibleverse Download ios bible app and customize your reading option - https://t.co/cPC9qffDUC     https://t.co/X8ZuTjawgu    #nzes2015",FALSE,0,NA,2015-11-19 08:06:37,FALSE,NA,"667252626912735233",NA,"<a href=""http://erased9082446.com"" rel=""nofollow"">erased9082446</a>","mrunaldesaitp",0,FALSE,FALSE,NA,NA
"91","@LoraxCate @profdavidnorton thanks! It was great fun and such an awesome turnout. #nzes2015 is hopefully one to remember",FALSE,2,"LoraxCate",2015-11-19 07:57:13,FALSE,"667183038736936960","667250261195296769","1389134226","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LauraMYoung80",2,FALSE,FALSE,NA,NA
"92","RT @LoraxCate: Now @GusMcI is introducing Jason Tylianakis. 2014 winner of Te Tohu Taiao award. #nzes2015",FALSE,0,NA,2015-11-19 07:30:42,FALSE,NA,"667243585717178369",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GusMcI",1,TRUE,FALSE,NA,NA
"93","RT @LoraxCate: Ruud highlighting human excesses. We need 20 min of nature time each day but 1 h if stressed. #nzes2015 #citsci",FALSE,0,NA,2015-11-19 07:06:45,FALSE,NA,"667237561299939328",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RoseGWhite",1,TRUE,FALSE,NA,NA
"94","@monica_a_peters was anyone from @CitSciOZ at #nzes2015?",FALSE,1,"JessCappadonna",2015-11-19 07:05:12,FALSE,"667236796309180416","667237168729882624","2694342912","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JessCappadonna",0,FALSE,FALSE,NA,NA
"95","RT @CoopSciScoop: RT @Zelpapang: About Half of what we know about birds and climate change comes from #citizenscience @CoopSciScoop #nzes20…",FALSE,0,NA,2015-11-19 07:02:38,FALSE,NA,"667236521741697024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JessCappadonna",4,TRUE,FALSE,NA,NA
"96","RT @JonCounts: #nzes2015 ""Landscapes function as a single systems: nutrients and organisms don't respect our habitat boundaries."" Jason Tyl…",FALSE,0,NA,2015-11-19 07:00:27,FALSE,NA,"667235974213144576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tinkerbel405",5,TRUE,FALSE,NA,NA
"97","RT @parkecology: @IndoorKaroriCat 52% cat owners believe their cat remained on their properties, but the cattracker.nz data shows they don'…",FALSE,0,NA,2015-11-19 06:42:44,FALSE,NA,"667231515026194433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SRasalato",6,TRUE,FALSE,NA,NA
"98","#bibleverse Download ios bible app and bookmark your verses - https://t.co/UtfQlNmbIN   https://t.co/4W1zlP1pzC   #nzes2015",FALSE,0,NA,2015-11-19 06:06:43,FALSE,NA,"667222450459947008",NA,"<a href=""http://erased9082449.com"" rel=""nofollow"">erased9082449</a>","yogeshthakkartp",0,FALSE,FALSE,NA,NA
"99","RT @AlisonBallance: NZ short-tailed bat survival during aerial 1080 rat control operation - Hannah Edmonds says high 95% survival + loss = …",FALSE,0,NA,2015-11-19 06:01:27,FALSE,NA,"667221124481183744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","miguelmcminn",2,TRUE,FALSE,NA,NA
"100","RT @AlisonBallance: Short-tailed Bats &amp; use of anti-coagulant rat poison in Pureoa Forest - @RNZ_Science podcast https://t.co/3lvbgjwPJV #n…",FALSE,0,NA,2015-11-19 06:01:23,FALSE,NA,"667221111285878785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","miguelmcminn",2,TRUE,FALSE,NA,NA
"101","RT @parkecology: @IndoorKaroriCat 52% cat owners believe their cat remained on their properties, but the cattracker.nz data shows they don'…",FALSE,0,NA,2015-11-19 06:00:18,FALSE,NA,"667220838438051841",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","miguelmcminn",6,TRUE,FALSE,NA,NA
"102","RT @AlisonBallance: Graeme Elliott says 680,000 ha of rat control using 1080 in Battle for our Birds protects only tiny % of NZ native fore…",FALSE,0,NA,2015-11-19 06:00:04,FALSE,NA,"667220778748928000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","miguelmcminn",6,TRUE,FALSE,NA,NA
"103","RT @AlisonBallance: 1080: what's new? Symposium at @NZES2015 #nzes2015
@RNZ_Science podcast: Science Behind 1080 Use in Conservation https:…",FALSE,0,NA,2015-11-19 05:59:31,FALSE,NA,"667220640252981249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","miguelmcminn",5,TRUE,FALSE,NA,NA
"104","RT @MarineNoMad: Woohoo just won Outstanding Poster award, great closing of this very enjoyable #nzes2015 conference. Hope sponsors @QEIINa…",FALSE,0,NA,2015-11-19 05:59:15,FALSE,NA,"667220571621425152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TititiPounamu",2,TRUE,FALSE,NA,NA
"105","RT @bugblokenz: #nzes2015 Tylianakis: How do we manage landscapes with multiple landowners in the face of ""tragedy of the commons""?",FALSE,0,NA,2015-11-19 05:31:57,FALSE,NA,"667213701976489984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TititiPounamu",4,TRUE,FALSE,NA,NA
"106","RT @JonCounts: #nzes2015 ""Landscapes function as a single systems: nutrients and organisms don't respect our habitat boundaries."" Jason Tyl…",FALSE,0,NA,2015-11-19 05:28:53,FALSE,NA,"667212928563593216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bugblokenz",5,TRUE,FALSE,NA,NA
"107","RT @bugblokenz: #nzes2015 Tylianakis: How do we manage landscapes with multiple landowners in the face of ""tragedy of the commons""?",FALSE,0,NA,2015-11-19 05:27:34,FALSE,NA,"667212600673890304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamiestavert",4,TRUE,FALSE,NA,NA
"108","RT @mattpaheenan: Everyone tweeting from #nzes2015 has the nicest Twitter headers!",FALSE,0,NA,2015-11-19 05:27:25,FALSE,NA,"667212560605708288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bugblokenz",2,TRUE,FALSE,NA,NA
"109","RT @JonCounts: While we've been indoors talking about citizen science at #nzes2015, citizens have made 570 nature observations on @naturewa…",FALSE,0,NA,2015-11-19 05:22:24,FALSE,NA,"667211300989046784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NZEcoBlitz",14,TRUE,FALSE,NA,NA
"110","RT @NancyLongnecker: Yay, Javiera! At the NZ Ecological Society #nzes2015 two citizen science projects - native frogs and community :) http…",FALSE,0,NA,2015-11-19 05:20:48,FALSE,NA,"667210896695947264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CillaWehi",2,TRUE,FALSE,NA,NA
"111","RT @JonCounts: While we've been indoors talking about citizen science at #nzes2015, citizens have made 570 nature observations on @naturewa…",FALSE,0,NA,2015-11-19 05:19:03,FALSE,NA,"667210456172359680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JohnathonRidden",14,TRUE,FALSE,NA,NA
"112","RT @nzwormgirl: Heidy Kikillus: 50% of NZ houses have at least 1 cat - highest rate in the developed world!  #nzes2015",FALSE,0,NA,2015-11-19 05:17:11,FALSE,NA,"667209987756724224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaulMartinsonNZ",4,TRUE,FALSE,NA,NA
"113","6. #nzes2015
7. Scout
8. Zoolander 2
9. APEC
10. The Spinoff

2015/11/19 17:55 NZDT #trndnl https://t.co/GT66HgxpfS",FALSE,0,NA,2015-11-19 05:14:04,FALSE,NA,"667209199693275136",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NZTrenders",0,FALSE,FALSE,NA,NA
"114","RT @CillaWehi: #nzes2015 Ngā mihi ki a koutou ko Dave ko Laura mā. Great conference. Thanks for all your hard work.",FALSE,0,NA,2015-11-19 05:12:13,FALSE,NA,"667208736612614144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tinkerbel405",3,TRUE,FALSE,NA,NA
"115","#nzes2015 Thank you for the opportunity to attend as a #kauriseedscholar feeling very grateful for all I've learned https://t.co/xJOL5H1T9e",FALSE,8,NA,2015-11-19 05:12:09,FALSE,NA,"667208719239802880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ohtpee",2,FALSE,FALSE,NA,NA
"116","6. #nzes2015
7. Scout
8. Zoolander 2
9. APEC
10. The Spinoff

2015/11/19 17:55 NZDT #trndnl https://t.co/WiiLMe8GDw",FALSE,0,"trendinaliaNZ",2015-11-19 05:00:37,FALSE,"667205816424923136","667205818052313089","1370651311","<a href=""http://trendinalia.com"" rel=""nofollow"">New Zealand Trends</a>","trendinaliaNZ",0,FALSE,FALSE,"170.3666","-43.5877"
"117","TT NEW ZEALAND 17:00
1.#soapxtrainingwheels
2.Richie McCaw
3.#GreatBlakeRace
4.#civicsandmedianz
5.#nzsecretsanta
6.#nzes2015
7.Scout",FALSE,0,NA,2015-11-19 05:00:08,FALSE,NA,"667205696912510976",NA,"<a href=""http://twitter.com/TTmobile_"" rel=""nofollow"">myttmobile</a>","TTMobile_nz",0,FALSE,FALSE,NA,NA
"118","@CillaWehi thanks so much. We are stoked with how it went and thank everyone for their participation! #nzes2015 rocked!! :-)",FALSE,12,"CillaWehi",2015-11-19 04:58:17,FALSE,"667190962255347712","667205229767593984","2938617434","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NZES2015",1,FALSE,FALSE,NA,NA
"119","RT @sophie_diesel: #bibleverse Download android bible app with listen the verses - https://t.co/6Kfquk61NV  https://t.co/63bdXgbnf9   #nzes…",FALSE,0,NA,2015-11-19 04:51:40,FALSE,NA,"667203564264144896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Elimelech_Ring",1,TRUE,FALSE,NA,NA
"120","#bibleverse Download android bible app with listen the verses - https://t.co/6Kfquk61NV  https://t.co/63bdXgbnf9   #nzes2015",FALSE,1,NA,2015-11-19 04:48:18,FALSE,NA,"667202718172221440",NA,"<a href=""http://eldoradocreation.com"" rel=""nofollow"">Awesome Holy Bible App 1</a>","sophie_diesel",1,FALSE,FALSE,NA,NA
"121","6. #nzes2015
7. Scout
8. Zoolander 2
9. APEC
10. The Spinoff

2015/11/19 17:35 NZDT #trndnl https://t.co/GT66HgxpfS",FALSE,0,NA,2015-11-19 04:44:09,FALSE,NA,"667201671974531072",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NZTrenders",0,FALSE,FALSE,NA,NA
"122","Yay, Javiera! At the NZ Ecological Society #nzes2015 two citizen science projects - native frogs and community :) https://t.co/HPuDvH6XZ3",FALSE,4,NA,2015-11-19 04:42:07,FALSE,NA,"667201162366455809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NancyLongnecker",2,FALSE,FALSE,NA,NA
"123","6. #nzes2015
7. Scout
8. Zoolander 2
9. APEC
10. The Spinoff

2015/11/19 17:35 NZDT #trndnl https://t.co/WiiLMe8GDw",FALSE,0,"trendinaliaNZ",2015-11-19 04:40:39,FALSE,"667200789283143680","667200790981836801","1370651311","<a href=""http://trendinalia.com"" rel=""nofollow"">New Zealand Trends</a>","trendinaliaNZ",0,FALSE,FALSE,"170.3666","-43.5877"
"124","TT NEW ZEALAND 16:40
1.Richie McCaw
2.#GreatBlakeRace
3.#civicsandmedianz
4.#nzsecretsanta
5.#nzes2015
6.Scout
7.#bfmbombathon
8.Zoolander 2",FALSE,0,NA,2015-11-19 04:40:08,FALSE,NA,"667200661969326080",NA,"<a href=""http://twitter.com/TTmobile_"" rel=""nofollow"">myttmobile</a>","TTMobile_nz",0,FALSE,FALSE,NA,NA
"125","#bibleverse Download android bible app and share verses on social media - https://t.co/sJwa0U7aiB  https://t.co/yiC0C95lxu   #nzes2015",FALSE,0,NA,2015-11-19 04:36:10,FALSE,NA,"667199662621782016",NA,"<a href=""http://eldoradocreation.com"" rel=""nofollow"">New Bible with audio option</a>","JohnJohnlalu4",0,FALSE,FALSE,NA,NA
"126","RT @CillaWehi: #nzes2015 Ngā mihi ki a koutou ko Dave ko Laura mā. Great conference. Thanks for all your hard work.",FALSE,0,NA,2015-11-19 04:35:38,FALSE,NA,"667199528848748544",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jcusens",3,TRUE,FALSE,NA,NA
"127","6. #nzes2015
7. #MTVStars
8. Scout
9. Zoolander 2
10. APEC

2015/11/19 17:15 NZDT #trndnl https://t.co/GT66HgxpfS",FALSE,0,NA,2015-11-19 04:29:00,FALSE,NA,"667197860224622592",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NZTrenders",0,FALSE,FALSE,NA,NA
"128","And amazingly there is still brain power available after a v dynamic #nzes2015 conference 4 the #citsci wkshp! https://t.co/zHyehmj9u7",FALSE,6,NA,2015-11-19 04:21:28,FALSE,NA,"667195963769884677",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monica_a_peters",1,FALSE,FALSE,NA,NA
"129","6. #nzes2015
7. #MTVStars
8. Scout
9. Zoolander 2
10. APEC

2015/11/19 17:15 NZDT #trndnl https://t.co/WiiLMe8GDw",FALSE,0,"trendinaliaNZ",2015-11-19 04:20:37,FALSE,"667195748044267520","667195749742936064","1370651311","<a href=""http://trendinalia.com"" rel=""nofollow"">New Zealand Trends</a>","trendinaliaNZ",0,FALSE,FALSE,"170.3666","-43.5877"
"130","RT @LoraxCate: Come and talk to us about @BioHeritage_NZ says @squirrelsnz  #nzes2015",FALSE,0,NA,2015-11-19 04:20:36,FALSE,NA,"667195745645170688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ppgardne",5,TRUE,FALSE,NA,NA
"131","TT NEW ZEALAND 16:20
1.Richie McCaw
2.#GreatBlakeRace
3.#civicsandmedianz
4.#nzsecretsanta
5.Pike River
6.#nzes2015
7.#MTVStars
8.Scout",FALSE,0,NA,2015-11-19 04:20:08,FALSE,NA,"667195629127532545",NA,"<a href=""http://twitter.com/TTmobile_"" rel=""nofollow"">myttmobile</a>","TTMobile_nz",0,FALSE,FALSE,NA,NA
"132","#nzes2015 was such an awesome week! So privileged and so thankful to have been awarded a Kauri Seed Scholarship to attend!",FALSE,6,NA,2015-11-19 04:14:51,FALSE,NA,"667194298354413569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brydski",1,FALSE,FALSE,NA,NA
"133","6. #nzes2015
7. #MTVStars
8. Scout
9. Zoolander 2
10. APEC

2015/11/19 16:55 NZDT #trndnl https://t.co/GT66HgxpfS",FALSE,0,NA,2015-11-19 04:13:50,FALSE,NA,"667194044527853569",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NZTrenders",0,FALSE,FALSE,NA,NA
"134","#nzes2015 Top discussions, Hash tags and more. Visit https://t.co/qpnaIAY74X https://t.co/MzKwLHltBZ",FALSE,0,NA,2015-11-19 04:12:31,FALSE,NA,"667193712884252672",NA,"<a href=""http://www.hashgurus.com"" rel=""nofollow"">NewzealandTrendz</a>","newzealandtrenz",0,FALSE,FALSE,NA,NA
"135","Really impressed by the quality of the talks here at #NZES2015. Great job everybody!!",FALSE,5,NA,2015-11-19 04:07:22,FALSE,NA,"667192417209069568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","couxycam",1,FALSE,FALSE,NA,NA
"136","#bibleverse Download android bible app and share verses on social media - https://t.co/ZVRHKIMkEZ   https://t.co/LfKViGl86e   #nzes2015",FALSE,0,NA,2015-11-19 04:06:41,FALSE,NA,"667192243917221888",NA,"<a href=""http://erased9082449.com"" rel=""nofollow"">erased9082449</a>","yogeshthakkartp",0,FALSE,FALSE,NA,NA
"137","RT @LoraxCate: How do we determine whether the outreach has been effective? #scicomm shouldn't be carefully planned. @SidonieCigale #nzes20…",FALSE,0,NA,2015-11-19 04:02:14,FALSE,NA,"667191124327436289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","estheraceae",1,TRUE,FALSE,NA,NA
"138","#nzes2015 Ngā mihi ki a koutou ko Dave ko Laura mā. Great conference. Thanks for all your hard work.",FALSE,8,NA,2015-11-19 04:01:35,FALSE,NA,"667190962255347712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CillaWehi",3,FALSE,FALSE,NA,NA
"139","6. #nzes2015
7. #MTVStars
8. Scout
9. Zoolander 2
10. APEC

2015/11/19 16:55 NZDT #trndnl https://t.co/WiiLMe8GDw",FALSE,0,"trendinaliaNZ",2015-11-19 04:00:43,FALSE,"667190741186322433","667190743597907969","1370651311","<a href=""http://trendinalia.com"" rel=""nofollow"">New Zealand Trends</a>","trendinaliaNZ",0,FALSE,FALSE,"170.3666","-43.5877"
"140","TT NEW ZEALAND 16:00
1.Richie McCaw
2.#GreatBlakeRace
3.#civicsandmedianz
4.#nzsecretsanta
5.Pike River
6.#nzes2015
7.#MTVStars
8.Scout",FALSE,0,NA,2015-11-19 04:00:08,FALSE,NA,"667190595899772928",NA,"<a href=""http://twitter.com/TTmobile_"" rel=""nofollow"">myttmobile</a>","TTMobile_nz",0,FALSE,FALSE,NA,NA
"141","RT @estheraceae: Beachlands was warm and humid with a rich and diverse flora including southern beech - Ian Geary on paleoecology #nzes2015…",FALSE,0,NA,2015-11-19 03:59:36,FALSE,NA,"667190463309328384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ebodley",3,TRUE,FALSE,NA,NA
"142","RT @bugblokenz: #nzes2015 Tylianakis: How do we manage landscapes with multiple landowners in the face of ""tragedy of the commons""?",FALSE,0,NA,2015-11-19 03:58:48,FALSE,NA,"667190259130724352",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","topreef",4,TRUE,FALSE,NA,NA
"143","RT @monica_a_peters: Situating #NaturewatchNZ into the community environmental sector - many overlaps and synergies #nzes2015 https://t.co/…",FALSE,0,NA,2015-11-19 03:58:21,FALSE,NA,"667190145943138304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soanes_andrea",2,TRUE,FALSE,NA,NA
